Datetime,Close,High,Low,Open,Volume
2026-05-06 23:36:00+00:00,10.84749984741211,10.851499557495117,10.846759796142578,10.847160339355469,0
2026-05-06 23:37:00+00:00,10.847490310668945,10.851799964904785,10.847020149230957,10.847640037536621,0
2026-05-06 23:38:00+00:00,10.848090171813965,10.851499557495117,10.847189903259277,10.847869873046875,0
2026-05-06 23:39:00+00:00,10.848620414733887,10.851400375366211,10.846309661865234,10.847570419311523,0
2026-05-06 23:40:00+00:00,10.84928035736084,10.851400375366211,10.846170425415039,10.846929550170898,0
2026-05-06 23:41:00+00:00,10.848999977111816,10.85319995880127,10.847880363464355,10.849459648132324,0
2026-05-06 23:42:00+00:00,10.847370147705078,10.851400375366211,10.845970153808594,10.848950386047363,0
2026-05-06 23:43:00+00:00,10.847789764404297,10.850899696350098,10.845919609069824,10.847559928894043,0
2026-05-06 23:44:00+00:00,10.846819877624512,10.851200103759766,10.846349716186523,10.846819877624512,0
2026-05-06 23:45:00+00:00,10.847419738769531,10.85159969329834,10.846719741821289,10.846920013427734,0
2026-05-06 23:46:00+00:00,10.8477201461792,10.851900100708008,10.84706974029541,10.847519874572754,0
2026-05-06 23:47:00+00:00,10.8477201461792,10.85200023651123,10.84611988067627,10.847519874572754,0
2026-05-06 23:48:00+00:00,10.848950386047363,10.85200023651123,10.846220016479492,10.846619606018066,0
2026-05-06 23:49:00+00:00,10.846759796142578,10.851099967956543,10.846619606018066,10.848369598388672,0
2026-05-06 23:50:00+00:00,10.848119735717773,10.851099967956543,10.846269607543945,10.84827995300293,0
2026-05-06 23:51:00+00:00,10.84926986694336,10.85200023651123,10.847009658813477,10.848190307617188,0
2026-05-06 23:52:00+00:00,10.848950386047363,10.852899551391602,10.847709655761719,10.848219871520996,0
2026-05-06 23:53:00+00:00,10.847820281982422,10.852299690246582,10.8471097946167,10.849129676818848,0
2026-05-06 23:54:00+00:00,10.848030090332031,10.85200023651123,10.847820281982422,10.849100112915039,0
2026-05-06 23:55:00+00:00,10.848919868469238,10.852100372314453,10.847700119018555,10.84801959991455,0
2026-05-06 23:56:00+00:00,10.85396957397461,10.85789966583252,10.848090171813965,10.849940299987793,0
2026-05-06 23:57:00+00:00,10.85634994506836,10.85770034790039,10.852510452270508,10.85342025756836,0
2026-05-06 23:58:00+00:00,10.858489990234375,10.86139965057373,10.856109619140625,10.856109619140625,0
2026-05-06 23:59:00+00:00,10.85692024230957,10.860799789428711,10.856329917907715,10.858550071716309,0
2026-05-07 00:00:00+00:00,10.8548002243042,10.859999656677246,10.8545503616333,10.858349800109863,0
2026-05-07 00:01:00+00:00,10.85315990447998,10.857799530029297,10.851030349731445,10.8548002243042,0
2026-05-07 00:02:00+00:00,10.853039741516113,10.855500221252441,10.852540016174316,10.853349685668945,0
2026-05-07 00:03:00+00:00,10.853170394897461,10.855799674987793,10.852399826049805,10.853039741516113,0
2026-05-07 00:04:00+00:00,10.854900360107422,10.855799674987793,10.852959632873535,10.853839874267578,0
2026-05-07 00:05:00+00:00,10.855649948120117,10.856900215148926,10.853899955749512,10.854900360107422,0
2026-05-07 00:06:00+00:00,10.854900360107422,10.857099533081055,10.854900360107422,10.855649948120117,0
2026-05-07 00:07:00+00:00,10.856900215148926,10.858169555664062,10.854900360107422,10.854900360107422,0
2026-05-07 00:08:00+00:00,10.858650207519531,10.85990047454834,10.856650352478027,10.856900215148926,0
2026-05-07 00:09:00+00:00,10.856559753417969,10.859100341796875,10.855999946594238,10.858650207519531,0
2026-05-07 00:10:00+00:00,10.856180191040039,10.85789966583252,10.85515022277832,10.85634994506836,0
2026-05-07 00:11:00+00:00,10.85457992553711,10.857199668884277,10.853150367736816,10.855400085449219,0
2026-05-07 00:12:00+00:00,10.853389739990234,10.855500221252441,10.853280067443848,10.85457992553711,0
2026-05-07 00:13:00+00:00,10.851900100708008,10.855299949645996,10.851149559020996,10.853440284729004,0
2026-05-07 00:14:00+00:00,10.852899551391602,10.85569953918457,10.851900100708008,10.851900100708008,0
2026-05-07 00:15:00+00:00,10.857649803161621,10.859749794006348,10.852149963378906,10.855299949645996,0
2026-05-07 00:16:00+00:00,10.860899925231934,10.861700057983398,10.856900215148926,10.858790397644043,0
2026-05-07 00:17:00+00:00,10.863980293273926,10.86460018157959,10.860150337219238,10.860899925231934,0
2026-05-07 00:18:00+00:00,10.862899780273438,10.865400314331055,10.860750198364258,10.862899780273438,0
2026-05-07 00:19:00+00:00,10.862259864807129,10.865400314331055,10.862059593200684,10.862899780273438,0
2026-05-07 00:20:00+00:00,10.862250328063965,10.863300323486328,10.861650466918945,10.862259864807129,0
2026-05-07 00:21:00+00:00,10.861650466918945,10.863300323486328,10.861570358276367,10.862250328063965,0
2026-05-07 00:22:00+00:00,10.861650466918945,10.8641996383667,10.861579895019531,10.862299919128418,0
2026-05-07 00:23:00+00:00,10.862750053405762,10.863300323486328,10.86143970489502,10.861650466918945,0
2026-05-07 00:24:00+00:00,10.862119674682617,10.863100051879883,10.861419677734375,10.862750053405762,0
2026-05-07 00:25:00+00:00,10.862649917602539,10.863710403442383,10.8616304397583,10.862150192260742,0
2026-05-07 00:26:00+00:00,10.862899780273438,10.864299774169922,10.86205005645752,10.862649917602539,0
2026-05-07 00:27:00+00:00,10.862170219421387,10.863699913024902,10.861709594726562,10.862279891967773,0
2026-05-07 00:28:00+00:00,10.862520217895508,10.862700462341309,10.861169815063477,10.861949920654297,0
2026-05-07 00:29:00+00:00,10.862649917602539,10.86340045928955,10.861700057983398,10.862350463867188,0
2026-05-07 00:30:00+00:00,10.862839698791504,10.863699913024902,10.861430168151855,10.862279891967773,0
2026-05-07 00:31:00+00:00,10.861960411071777,10.863800048828125,10.861669540405273,10.862839698791504,0
2026-05-07 00:32:00+00:00,10.862099647521973,10.863200187683105,10.861390113830566,10.86205005645752,0
2026-05-07 00:33:00+00:00,10.861530303955078,10.862700462341309,10.86106014251709,10.862059593200684,0
2026-05-07 00:34:00+00:00,10.86217975616455,10.862799644470215,10.861359596252441,10.861530303955078,0
2026-05-07 00:35:00+00:00,10.861720085144043,10.862500190734863,10.860580444335938,10.86184024810791,0
2026-05-07 00:36:00+00:00,10.860899925231934,10.862799644470215,10.860030174255371,10.861650466918945,0
2026-05-07 00:37:00+00:00,10.86281967163086,10.863269805908203,10.860650062561035,10.860899925231934,0
2026-05-07 00:38:00+00:00,10.863880157470703,10.864800453186035,10.86139965057373,10.86139965057373,0
2026-05-07 00:39:00+00:00,10.863419532775879,10.864100456237793,10.862130165100098,10.863590240478516,0
2026-05-07 00:40:00+00:00,10.863550186157227,10.864999771118164,10.862259864807129,10.863419532775879,0
2026-05-07 00:41:00+00:00,10.863679885864258,10.86460018157959,10.862850189208984,10.863550186157227,0
2026-05-07 00:42:00+00:00,10.865150451660156,10.866399765014648,10.863360404968262,10.863450050354004,0
2026-05-07 00:43:00+00:00,10.865110397338867,10.866100311279297,10.864500045776367,10.865150451660156,0
2026-05-07 00:44:00+00:00,10.864660263061523,10.866000175476074,10.864100456237793,10.865050315856934,0
2026-05-07 00:45:00+00:00,10.863149642944336,10.865240097045898,10.861960411071777,10.864839553833008,0
2026-05-07 00:46:00+00:00,10.863750457763672,10.864700317382812,10.862700462341309,10.862700462341309,0
2026-05-07 00:47:00+00:00,10.863900184631348,10.864700317382812,10.863349914550781,10.863750457763672,0
2026-05-07 00:48:00+00:00,10.863240242004395,10.864700317382812,10.862950325012207,10.863900184631348,0
2026-05-07 00:49:00+00:00,10.86365032196045,10.864800453186035,10.862899780273438,10.862950325012207,0
2026-05-07 00:50:00+00:00,10.86340045928955,10.864700317382812,10.86262035369873,10.86365032196045,0
2026-05-07 00:51:00+00:00,10.865889549255371,10.865920066833496,10.862649917602539,10.863450050354004,0
2026-05-07 00:52:00+00:00,10.86614990234375,10.866800308227539,10.864959716796875,10.865859985351562,0
2026-05-07 00:53:00+00:00,10.864629745483398,10.866999626159668,10.86365032196045,10.865670204162598,0
2026-05-07 00:54:00+00:00,10.864950180053711,10.866100311279297,10.86340045928955,10.8645601272583,0
2026-05-07 00:55:00+00:00,10.862259864807129,10.865799903869629,10.861470222473145,10.864859580993652,0
2026-05-07 00:56:00+00:00,10.861969947814941,10.863499641418457,10.861940383911133,10.86227035522461,0
2026-05-07 00:57:00+00:00,10.861949920654297,10.863100051879883,10.859919548034668,10.86240005493164,0
2026-05-07 00:58:00+00:00,10.862250328063965,10.862899780273438,10.861339569091797,10.861949920654297,0
2026-05-07 00:59:00+00:00,10.862110137939453,10.862899780273438,10.861339569091797,10.862250328063965,0
2026-05-07 01:00:00+00:00,10.862850189208984,10.863360404968262,10.861339569091797,10.862110137939453,0
2026-05-07 01:01:00+00:00,10.862850189208984,10.864100456237793,10.86238956451416,10.862850189208984,0
2026-05-07 01:02:00+00:00,10.862870216369629,10.863699913024902,10.862030029296875,10.86238956451416,0
2026-05-07 01:03:00+00:00,10.861760139465332,10.863630294799805,10.859600067138672,10.863149642944336,0
2026-05-07 01:04:00+00:00,10.861149787902832,10.86240005493164,10.860639572143555,10.861760139465332,0
2026-05-07 01:05:00+00:00,10.861149787902832,10.862700462341309,10.861149787902832,10.861149787902832,0
2026-05-07 01:06:00+00:00,10.861149787902832,10.862799644470215,10.86089038848877,10.861149787902832,0
2026-05-07 01:07:00+00:00,10.861749649047852,10.862299919128418,10.859999656677246,10.861149787902832,0
2026-05-07 01:08:00+00:00,10.861149787902832,10.862199783325195,10.860569953918457,10.861149787902832,0
2026-05-07 01:09:00+00:00,10.861149787902832,10.862669944763184,10.8610200881958,10.86104965209961,0
2026-05-07 01:10:00+00:00,10.86104965209961,10.86240005493164,10.860170364379883,10.861149787902832,0
2026-05-07 01:11:00+00:00,10.861330032348633,10.861729621887207,10.860360145568848,10.86104965209961,0
2026-05-07 01:12:00+00:00,10.857720375061035,10.8614501953125,10.856340408325195,10.860509872436523,0
2026-05-07 01:13:00+00:00,10.855939865112305,10.858599662780762,10.855790138244629,10.857150077819824,0
2026-05-07 01:14:00+00:00,10.85571002960205,10.858400344848633,10.855290412902832,10.857099533081055,0
2026-05-07 01:15:00+00:00,10.855759620666504,10.858480453491211,10.854909896850586,10.855649948120117,0
2026-05-07 01:16:00+00:00,10.857970237731934,10.858699798583984,10.854840278625488,10.855549812316895,0
2026-05-07 01:17:00+00:00,10.857150077819824,10.858559608459473,10.854040145874023,10.857199668884277,0
2026-05-07 01:18:00+00:00,10.856149673461914,10.858400344848633,10.855629920959473,10.857150077819824,0
2026-05-07 01:19:00+00:00,10.856900215148926,10.858599662780762,10.854260444641113,10.856149673461914,0
2026-05-07 01:20:00+00:00,10.857150077819824,10.858530044555664,10.855899810791016,10.856900215148926,0
2026-05-07 01:21:00+00:00,10.857150077819824,10.859399795532227,10.857150077819824,10.857150077819824,0
2026-05-07 01:22:00+00:00,10.857150077819824,10.859189987182617,10.857150077819824,10.857150077819824,0
2026-05-07 01:23:00+00:00,10.85789966583252,10.859620094299316,10.857150077819824,10.857150077819824,0
2026-05-07 01:24:00+00:00,10.859930038452148,10.860469818115234,10.857150077819824,10.85789966583252,0
2026-05-07 01:25:00+00:00,10.861370086669922,10.861419677734375,10.85789966583252,10.85789966583252,0
2026-05-07 01:26:00+00:00,10.859880447387695,10.861920356750488,10.859649658203125,10.859649658203125,0
2026-05-07 01:27:00+00:00,10.859649658203125,10.862299919128418,10.859310150146484,10.859939575195312,0
2026-05-07 01:28:00+00:00,10.859339714050293,10.860600471496582,10.85824966430664,10.859649658203125,0
2026-05-07 01:29:00+00:00,10.859640121459961,10.859959602355957,10.858650207519531,10.859350204467773,0
2026-05-07 01:30:00+00:00,10.859649658203125,10.860429763793945,10.858449935913086,10.859600067138672,0
2026-05-07 01:31:00+00:00,10.859649658203125,10.860799789428711,10.859089851379395,10.859649658203125,0
2026-05-07 01:32:00+00:00,10.859649658203125,10.860549926757812,10.85912036895752,10.859649658203125,0
2026-05-07 01:33:00+00:00,10.86028003692627,10.86063003540039,10.859109878540039,10.859649658203125,0
2026-05-07 01:34:00+00:00,10.859999656677246,10.86050033569336,10.859020233154297,10.860039710998535,0
2026-05-07 01:35:00+00:00,10.860150337219238,10.86028003692627,10.85912036895752,10.859999656677246,0
2026-05-07 01:36:00+00:00,10.858539581298828,10.860150337219238,10.857489585876465,10.860150337219238,0
2026-05-07 01:37:00+00:00,10.85657024383545,10.859580039978027,10.856329917907715,10.858539581298828,0
2026-05-07 01:38:00+00:00,10.854900360107422,10.85770034790039,10.854610443115234,10.857620239257812,0
2026-05-07 01:39:00+00:00,10.855489730834961,10.856249809265137,10.854619979858398,10.854900360107422,0
2026-05-07 01:40:00+00:00,10.85414981842041,10.85531997680664,10.853150367736816,10.854649543762207,0
2026-05-07 01:41:00+00:00,10.853899955749512,10.856289863586426,10.853899955749512,10.85414981842041,0
2026-05-07 01:42:00+00:00,10.85414981842041,10.85634994506836,10.853460311889648,10.853899955749512,0
2026-05-07 01:43:00+00:00,10.856889724731445,10.857339859008789,10.85414981842041,10.856100082397461,0
2026-05-07 01:44:00+00:00,10.853899955749512,10.856860160827637,10.85354995727539,10.856860160827637,0
2026-05-07 01:45:00+00:00,10.853899955749512,10.85597038269043,10.853899955749512,10.853899955749512,0
2026-05-07 01:46:00+00:00,10.856650352478027,10.857580184936523,10.853899955749512,10.853899955749512,0
2026-05-07 01:47:00+00:00,10.855649948120117,10.85746955871582,10.854640007019043,10.856650352478027,0
2026-05-07 01:48:00+00:00,10.853699684143066,10.856849670410156,10.853150367736816,10.855649948120117,0
2026-05-07 01:49:00+00:00,10.854700088500977,10.855199813842773,10.853690147399902,10.853899955749512,0
2026-05-07 01:50:00+00:00,10.852899551391602,10.854990005493164,10.851539611816406,10.854700088500977,0
2026-05-07 01:51:00+00:00,10.852899551391602,10.854499816894531,10.852499961853027,10.852899551391602,0
2026-05-07 01:52:00+00:00,10.852899551391602,10.85431957244873,10.852890014648438,10.853870391845703,0
2026-05-07 01:53:00+00:00,10.854880332946777,10.854880332946777,10.852899551391602,10.854080200195312,0
2026-05-07 01:54:00+00:00,10.853650093078613,10.855299949645996,10.852899551391602,10.852899551391602,0
2026-05-07 01:55:00+00:00,10.853650093078613,10.855380058288574,10.853650093078613,10.853650093078613,0
2026-05-07 01:56:00+00:00,10.853650093078613,10.855600357055664,10.853650093078613,10.853650093078613,0
2026-05-07 01:57:00+00:00,10.8545503616333,10.855250358581543,10.853650093078613,10.853650093078613,0
2026-05-07 01:58:00+00:00,10.854299545288086,10.85630989074707,10.853650093078613,10.853650093078613,0
2026-05-07 01:59:00+00:00,10.856610298156738,10.856829643249512,10.854249954223633,10.855279922485352,0
2026-05-07 02:00:00+00:00,10.854789733886719,10.857000350952148,10.854680061340332,10.855400085449219,0
2026-05-07 02:01:00+00:00,10.855400085449219,10.85573959350586,10.854789733886719,10.855170249938965,0
2026-05-07 02:02:00+00:00,10.855400085449219,10.855779647827148,10.854450225830078,10.855400085449219,0
2026-05-07 02:03:00+00:00,10.855400085449219,10.856169700622559,10.854740142822266,10.855400085449219,0
2026-05-07 02:04:00+00:00,10.857439994812012,10.857870101928711,10.85536003112793,10.855400085449219,0
2026-05-07 02:05:00+00:00,10.856149673461914,10.857819557189941,10.856149673461914,10.85669994354248,0
2026-05-07 02:06:00+00:00,10.857950210571289,10.85830020904541,10.856149673461914,10.857799530029297,0
2026-05-07 02:07:00+00:00,10.858320236206055,10.858349800109863,10.857020378112793,10.857950210571289,0
2026-05-07 02:08:00+00:00,10.858149528503418,10.858320236206055,10.857589721679688,10.858099937438965,0
2026-05-07 02:09:00+00:00,10.858149528503418,10.858400344848633,10.857379913330078,10.858149528503418,0
2026-05-07 02:10:00+00:00,10.858200073242188,10.858940124511719,10.857500076293945,10.85828971862793,0
2026-05-07 02:11:00+00:00,10.857399940490723,10.858149528503418,10.855790138244629,10.857439994812012,0
2026-05-07 02:12:00+00:00,10.858019828796387,10.858309745788574,10.856940269470215,10.857399940490723,0
2026-05-07 02:13:00+00:00,10.857399940490723,10.858329772949219,10.857259750366211,10.857399940490723,0
2026-05-07 02:14:00+00:00,10.857399940490723,10.85830020904541,10.857359886169434,10.857399940490723,0
2026-05-07 02:15:00+00:00,10.857399940490723,10.858499526977539,10.857000350952148,10.857399940490723,0
2026-05-07 02:16:00+00:00,10.856949806213379,10.858599662780762,10.856880187988281,10.857339859008789,0
2026-05-07 02:17:00+00:00,10.857399940490723,10.858200073242188,10.856900215148926,10.857799530029297,0
2026-05-07 02:18:00+00:00,10.858630180358887,10.858759880065918,10.857399940490723,10.857399940490723,0
2026-05-07 02:19:00+00:00,10.857399940490723,10.859600067138672,10.857399940490723,10.857399940490723,0
2026-05-07 02:20:00+00:00,10.858260154724121,10.859199523925781,10.857399940490723,10.857399940490723,0
2026-05-07 02:21:00+00:00,10.857399940490723,10.85890007019043,10.85690975189209,10.858220100402832,0
2026-05-07 02:22:00+00:00,10.858149528503418,10.860050201416016,10.857399940490723,10.857399940490723,0
2026-05-07 02:23:00+00:00,10.858149528503418,10.86050033569336,10.858149528503418,10.858149528503418,0
2026-05-07 02:24:00+00:00,10.857810020446777,10.85990047454834,10.857649803161621,10.858149528503418,0
2026-05-07 02:25:00+00:00,10.857399940490723,10.858719825744629,10.856650352478027,10.858149528503418,0
2026-05-07 02:26:00+00:00,10.85789966583252,10.858579635620117,10.856719970703125,10.856719970703125,0
2026-05-07 02:27:00+00:00,10.857399940490723,10.859040260314941,10.857399940490723,10.85752010345459,0
2026-05-07 02:28:00+00:00,10.857399940490723,10.858670234680176,10.857319831848145,10.857399940490723,0
2026-05-07 02:29:00+00:00,10.857399940490723,10.858599662780762,10.857219696044922,10.858200073242188,0
2026-05-07 02:30:00+00:00,10.857399940490723,10.858229637145996,10.855899810791016,10.857649803161621,0
2026-05-07 02:31:00+00:00,10.857399940490723,10.858099937438965,10.856650352478027,10.857399940490723,0
2026-05-07 02:32:00+00:00,10.857399940490723,10.858699798583984,10.857020378112793,10.857399940490723,0
2026-05-07 02:33:00+00:00,10.857399940490723,10.859000205993652,10.857399940490723,10.857609748840332,0
2026-05-07 02:34:00+00:00,10.857399940490723,10.858599662780762,10.857110023498535,10.858360290527344,0
2026-05-07 02:35:00+00:00,10.857789993286133,10.858110427856445,10.85713005065918,10.858110427856445,0
2026-05-07 02:36:00+00:00,10.857399940490723,10.85912036895752,10.85731029510498,10.857399940490723,0
2026-05-07 02:37:00+00:00,10.857399940490723,10.858799934387207,10.857009887695312,10.857399940490723,0
2026-05-07 02:38:00+00:00,10.858050346374512,10.858240127563477,10.857099533081055,10.857399940490723,0
2026-05-07 02:39:00+00:00,10.856499671936035,10.858460426330566,10.856100082397461,10.857399940490723,0
2026-05-07 02:40:00+00:00,10.857199668884277,10.857640266418457,10.856490135192871,10.857000350952148,0
2026-05-07 02:41:00+00:00,10.857399940490723,10.858099937438965,10.856579780578613,10.856630325317383,0
2026-05-07 02:42:00+00:00,10.85789966583252,10.858099937438965,10.856940269470215,10.85791015625,0
2026-05-07 02:43:00+00:00,10.857219696044922,10.858099937438965,10.856369972229004,10.857399940490723,0
2026-05-07 02:44:00+00:00,10.857330322265625,10.857330322265625,10.855649948120117,10.857150077819824,0
2026-05-07 02:45:00+00:00,10.856049537658691,10.857370376586914,10.855270385742188,10.856399536132812,0
2026-05-07 02:46:00+00:00,10.85634994506836,10.856690406799316,10.855290412902832,10.855290412902832,0
2026-05-07 02:47:00+00:00,10.856550216674805,10.85708999633789,10.85591983795166,10.85634994506836,0
2026-05-07 02:48:00+00:00,10.856399536132812,10.8571195602417,10.855990409851074,10.856550216674805,0
2026-05-07 02:49:00+00:00,10.856100082397461,10.85696029663086,10.85552978515625,10.856399536132812,0
2026-05-07 02:50:00+00:00,10.857210159301758,10.857370376586914,10.85554027557373,10.856100082397461,0
2026-05-07 02:51:00+00:00,10.856399536132812,10.857370376586914,10.856169700622559,10.856769561767578,0
2026-05-07 02:52:00+00:00,10.856399536132812,10.857399940490723,10.856249809265137,10.856399536132812,0
2026-05-07 02:53:00+00:00,10.856650352478027,10.85708999633789,10.855810165405273,10.856399536132812,0
2026-05-07 02:54:00+00:00,10.856849670410156,10.857379913330078,10.856220245361328,10.856650352478027,0
2026-05-07 02:55:00+00:00,10.857359886169434,10.857839584350586,10.856209754943848,10.85634994506836,0
2026-05-07 02:56:00+00:00,10.856849670410156,10.857769966125488,10.856389999389648,10.857359886169434,0
2026-05-07 02:57:00+00:00,10.856510162353516,10.857629776000977,10.85573959350586,10.85634994506836,0
2026-05-07 02:58:00+00:00,10.857199668884277,10.857879638671875,10.856499671936035,10.857000350952148,0
2026-05-07 02:59:00+00:00,10.857150077819824,10.85789966583252,10.85657024383545,10.857199668884277,0
2026-05-07 03:00:00+00:00,10.858429908752441,10.859000205993652,10.856789588928223,10.857250213623047,0
2026-05-07 03:01:00+00:00,10.857810020446777,10.858559608459473,10.857399940490723,10.857399940490723,0
2026-05-07 03:02:00+00:00,10.858480453491211,10.858839988708496,10.856940269470215,10.858610153198242,0
2026-05-07 03:03:00+00:00,10.856760025024414,10.858480453491211,10.856760025024414,10.857399940490723,0
2026-05-07 03:04:00+00:00,10.857629776000977,10.857999801635742,10.856800079345703,10.857399940490723,0
2026-05-07 03:05:00+00:00,10.857399940490723,10.858400344848633,10.856949806213379,10.857190132141113,0
2026-05-07 03:06:00+00:00,10.857399940490723,10.85830020904541,10.856809616088867,10.857210159301758,0
2026-05-07 03:07:00+00:00,10.857629776000977,10.85890007019043,10.856769561767578,10.857419967651367,0
2026-05-07 03:08:00+00:00,10.858189582824707,10.858579635620117,10.857290267944336,10.858269691467285,0
2026-05-07 03:09:00+00:00,10.858539581298828,10.858539581298828,10.857399940490723,10.857399940490723,0
2026-05-07 03:10:00+00:00,10.857399940490723,10.858619689941406,10.85735034942627,10.857999801635742,0
2026-05-07 03:11:00+00:00,10.85752010345459,10.858619689941406,10.857399940490723,10.857399940490723,0
2026-05-07 03:12:00+00:00,10.86011028289795,10.860440254211426,10.857399940490723,10.857709884643555,0
2026-05-07 03:13:00+00:00,10.85869026184082,10.860300064086914,10.858650207519531,10.858650207519531,0
2026-05-07 03:14:00+00:00,10.858650207519531,10.8604097366333,10.858630180358887,10.85869026184082,0
2026-05-07 03:15:00+00:00,10.857930183410645,10.859720230102539,10.85789966583252,10.859299659729004,0
2026-05-07 03:16:00+00:00,10.85789966583252,10.859259605407715,10.85789966583252,10.85791015625,0
2026-05-07 03:17:00+00:00,10.857649803161621,10.859189987182617,10.857580184936523,10.85789966583252,0
2026-05-07 03:18:00+00:00,10.857649803161621,10.85890007019043,10.857649803161621,10.857649803161621,0
2026-05-07 03:19:00+00:00,10.857649803161621,10.858830451965332,10.857649803161621,10.858819961547852,0
2026-05-07 03:20:00+00:00,10.857399940490723,10.858980178833008,10.857399940490723,10.857649803161621,0
2026-05-07 03:21:00+00:00,10.857959747314453,10.85966968536377,10.857399940490723,10.857950210571289,0
2026-05-07 03:22:00+00:00,10.858229637145996,10.85968017578125,10.857540130615234,10.859219551086426,0
2026-05-07 03:23:00+00:00,10.858650207519531,10.860610008239746,10.85807991027832,10.858229637145996,0
2026-05-07 03:24:00+00:00,10.858650207519531,10.86050033569336,10.858309745788574,10.858650207519531,0
2026-05-07 03:25:00+00:00,10.85890007019043,10.860230445861816,10.858149528503418,10.858400344848633,0
2026-05-07 03:26:00+00:00,10.857649803161621,10.859390258789062,10.857399940490723,10.85890007019043,0
2026-05-07 03:27:00+00:00,10.857649803161621,10.858799934387207,10.856900215148926,10.857649803161621,0
2026-05-07 03:28:00+00:00,10.857399940490723,10.858420372009277,10.857270240783691,10.857649803161621,0
2026-05-07 03:29:00+00:00,10.857399940490723,10.85888957977295,10.856650352478027,10.857399940490723,0
2026-05-07 03:30:00+00:00,10.858220100402832,10.859399795532227,10.857399940490723,10.858699798583984,0
2026-05-07 03:31:00+00:00,10.858719825744629,10.859399795532227,10.85731029510498,10.858149528503418,0
2026-05-07 03:32:00+00:00,10.85789966583252,10.859310150146484,10.857399940490723,10.857609748840332,0
